Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
1,0.0,0,0.0,106,8.427123763351092,0.0036411619168277877,0.013438512345472163,0.0,0.0,1,1,2,10,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,5.528635121610247,2,5.604330395684541,20,7.26220775506777,0.0,0.0,3.4880112094735645,0.0,2,2,5,5,0,False,False,False,False,False,False,False,True,False,False,True,False,False
2,2.833213344056216,0,0.0,16,5.947216136780134,0.011696039879470347,0.04551683839354951,0.0,0.6,2,4,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2.70805020110221,0,0.0,46,7.230683831862329,0.0,0.010316966604363362,0.0,0.0,4,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,20,6.4256790685021326,0.0,0.009950330853168083,0.0,0.0,3,3,1,3,0,False,False,False,False,False,False,False,True,False,False,True,False,False
3,3.5115454388310208,0,0.0,24,6.4039880195835925,0.0,0.014560151659844823,2.745656633800496,0.0,4,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,2.70805020110221,0,0.0,3,2.9444389791664403,0.0,0.039220713153281295,0.0,0.0,2,4,3,8,0,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.0,0,0.0,1,4.653960350157523,0.0,0.09531017980432487,0.0,0.0,2,6,4,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,3,4.060443010546419,31,8.422479500417088,0.01282068862014424,0.03849671266662975,2.270345118926518,0.0,2,4,5,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,3,2,1,13,0,True,False,False,False,False,False,False,False,False,False,False,False,True
7,4.469095880384918,2,3.091042453358316,80,7.683075222881619,0.0035650665915424205,0.021299328248930303,3.287131919134796,0.0,3,2,1,10,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,39,6.809701338506749,0.012739025954644947,0.02102288346109345,0.0,0.0,3,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,3.9889840465642745,0,0.0,23,7.420150741306542,0.008298802484116581,0.016181014420903618,0.0,0.0,1,1,9,3,0,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,80,7.595152627393848,0.0344014267173324,0.0631145170999132,0.0,0.8,2,2,1,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,38,6.50453764346434,0.0,0.005249355990855771,0.0,0.0,2,2,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,74,7.924524629422511,0.005390848231650622,0.02106553635346476,3.35835152175729,0.0,2,5,3,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
8,5.2859917168574,0,0.0,27,6.04863222008562,0.0,0.009153381690359693,0.0,0.0,2,4,1,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,48,6.6282728308733105,0.0004727012591538112,0.02597184962741683,2.652185773230605,0.0,2,2,4,10,0,False,True,False,False,False,False,False,False,False,False,False,False,True
3,3.8918202981106265,0,0.0,10,4.871373226762748,0.0,0.018018505324106884,0.0,0.0,2,5,9,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,2,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,1,1,3,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,7,4.844187086458591,0.028170877383362988,0.055569851019675626,0.0,0.0,2,5,2,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,4.836281906951478,0,0.0,7,3.912023005428146,0.0246926125903715,0.07232066157962612,0.0,0.0,1,1,8,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,17,6.555076976108759,0.0,0.011049836076694864,4.128296193110464,0.0,2,2,5,6,0,False,False,False,False,False,False,False,True,False,False,True,False,False
3,3.539992673502931,0,0.0,113,7.363439512031033,0.003502630621132133,0.009271837362171758,3.7155793592805018,0.0,2,2,7,3,0,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1.6094379124341003,0,0.0,32,6.513415553657391,0.006430890426444272,0.010006691641106659,2.8936566794066505,0.8,2,2,3,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
7,5.716698699922747,0,0.0,42,6.481063980792936,0.028381292744410463,0.05852412366692589,0.0,0.0,1,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,1,2.7568403652716422,30,7.802236571394908,0.03278982250041022,0.026533735220056944,0.0,0.0,3,2,3,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,2,5.062595033026967,0.0,0.048790164169432,0.0,0.0,1,1,6,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,2.70805020110221,0,0.0,49,6.6732452904004536,0.004158010480613899,0.014984393128314103,0.0,0.0,3,2,7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
6,4.468204330914934,0,0.0,49,8.007839499826375,0.010471300075628739,0.015589353124573003,1.682114936369584,0.4,1,1,4,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,5.739792912179234,3,6.0112671744041615,176,8.957809919494592,0.006026999097719267,0.019030394887745643,2.287033748643043,0.0,2,2,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,10,4.996649052346868,0.05826890812397577,0.08157998699242289,0.0,0.0,3,2,4,13,1,False,False,False,False,False,False,False,True,False,False,False,False,True
10,5.54087131138207,7,5.389071729816501,91,7.962341868619633,0.001998002662673056,0.005437570581023712,0.0,0.0,3,2,3,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,15,7.402756352401156,0.0246926125903715,0.06648974126883292,0.0,0.8,2,2,1,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,5,4.004298281476527,2,3.4709307197804575,0.0,0.03278982250041022,0.0,0.0,2,2,4,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,20,7.633442251109864,0.004987541511039074,0.033864513523110776,0.0,0.8,1,1,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,2.6390573296152584,0,0.0,3,5.303304908059076,0.0,0.048790164169432,0.0,0.0,2,2,1,8,0,False,True,False,False,False,False,False,False,False,False,True,False,False
4,4.33204826486764,0,0.0,7,4.641502115235482,0.0,0.011049836076694864,0.0,0.0,2,4,6,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1.6094379124341003,2,4.634728988229636,31,6.438684547731719,0.01608613753885843,0.031044622136108674,2.272983695217324,0.0,2,2,3,13,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,4.330733340286331,0,0.0,14,6.747586526829315,0.0,0.01418463471026629,3.173421722431652,0.0,1,1,1,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False
10,7.283688584484263,0,0.0,66,7.407082364209697,0.007117467627020008,0.028650731817939697,0.0,0.0,2,2,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,47,7.094786297996486,0.0,0.014888612493750654,0.0,0.0,2,4,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1.9459101490553132,0,0.0,15,6.2166061010848646,0.026317308642048735,0.07076907057764824,3.0443319433900533,0.0,2,2,3,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
5,5.510399970502822,1,2.302585092994046,14,6.30855371126472,0.021978906501383937,0.048790164169432,0.0,0.0,1,1,2,2,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,2,3.713572066704308,0.0,0.09531017980432487,0.0,0.0,3,2,3,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,22,6.794586580876499,0.0,0.009478744426241886,2.44391929784696,0.0,2,2,7,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
3,5.30900999608678,0,0.0,17,6.228872542370174,0.0,0.0016652796518399125,0.0,0.0,1,8,3,11,0,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,0.0,32,6.620406484320476,0.0,0.006230549750636075,0.0,0.0,2,2,3,8,0,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,0.0,11,5.808517794920109,0.035718082251202043,0.0870113770729631,0.0,0.0,2,2,6,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,5,5.351858133476067,0.1484200051182733,0.15984870065780513,0.0,0.4,1,1,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,3,6.799613120362434,0.0,0.03278982250041022,0.0,0.0,2,2,3,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,5,4.707726774313183,0.11332868530700317,0.1484200051182733,0.0,0.0,1,1,4,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True
2,3.044522437723423,3,5.998936561946683,85,8.264310170966203,0.0045213532601906725,0.03836960490954704,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,8,4.430816798843313,0.055569851019675626,0.09097177798833539,0.0,0.0,1,2,2,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,5.664695085948154,2,2.6026896854443837,9,6.887552571664617,0.010204169920434599,0.04020642045340999,0.0,0.0,1,1,4,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0,0.0,5,5.393627546352362,0.0,0.039220713153281295,0.0,0.0,1,8,7,6,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,3.044522437723423,0,0.0,15,7.517656710938815,0.0,0.00443459662538787,0.0,0.0,2,2,9,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2.6390573296152584,0,0.0,15,5.762051382780177,0.0,0.0066445430497944075,0.0,0.0,2,2,1,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False
3,3.919991175077323,2,2.302585092994046,18,5.803728357511986,0.0,0.009049835429827817,0.0,0.0,2,2,8,4,1,False,False,False,False,False,False,False,False,False,True,True,False,False
7,5.055608659738987,0,0.0,25,7.245625347466734,0.0,0.028599454836301857,2.7159587353753496,0.0,2,4,7,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,9,6.278521424165844,0.0,0.06453852145007118,0.0,0.0,2,2,3,4,0,False,False,False,False,False,False,False,False,True,False,False,False,True
1,1.6094379124341003,0,0.0,43,7.258059975913026,0.0,0.018018505324106884,0.0,0.0,4,1,2,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,4.034240638152395,0,0.0,2,3.295836866004329,0.0,0.05826890812397577,0.0,0.0,1,2,9,3,1,False,True,False,False,False,False,False,False,False,False,False,False,True
1,3.56953269648137,0,0.0,24,6.709487250358495,0.0,0.0014482258145703296,0.0,0.0,1,1,2,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,6,5.318119993844216,0.09531017980432487,0.1028573851389559,0.0,0.0,1,1,3,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
6,6.103091104259276,3,4.553876891600541,23,6.765854264758185,0.007117467627020008,0.020314822572369377,2.0524504033049724,0.0,3,2,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,1,1,4,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,3,4.990432586778736,23,7.131072148875814,0.015267471752000557,0.028687125354230115,2.7935347036231817,0.0,3,2,3,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,42,7.714393582101869,0.019802627296179712,0.034840504221738657,0.0,0.0,3,2,7,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,9,5.216745712673394,0.0,0.021978906501383937,0.0,0.0,2,10,4,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,1,3.332204510175204,20,6.341240749355558,0.00475060299556464,0.023530497596240627,0.0,0.6,3,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,5.017279836814924,0,0.0,42,7.45211238595692,0.0,0.010316966604363362,0.0,0.0,2,2,4,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,3.2386784521643803,0,0.0,46,7.330841988658461,0.0,0.006362694062670134,4.684138667348628,0.0,2,2,2,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,4,4.9849755473156785,0.0,0.0246926125903715,0.0,0.0,2,4,7,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True
2,3.6635616461296463,0,0.0,14,6.467698726104354,0.0,0.013245226421073269,3.5860933994634605,0.0,2,2,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,3.1441522786722644,0,0.0,34,6.662877235521921,0.016997576228121654,0.028170877383362988,0.0,0.0,2,2,6,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True
1,2.4849066497880004,0,0.0,11,5.217649463480582,0.0,0.018018505324106884,0.0,0.0,2,2,1,4,1,False,False,False,False,False,False,True,False,False,False,True,False,False
2,3.6635616461296463,0,0.0,3,3.5361166994644386,0.0,0.0300980315885463,0.0,0.0,2,2,8,10,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,8,4.272025739506065,0.0246926125903715,0.048790164169432,0.0,0.0,2,2,9,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,7,6.819470364114565,0.0,0.028170877383362988,0.0,0.0,2,2,2,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,4.124442593325472,0,0.0,18,6.786303019913731,0.020834087315213124,0.040316603791872706,0.0,0.0,2,2,3,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,34,6.290605712648657,0.0,0.00586511951087761,1.9257715459512965,0.0,2,2,7,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,38,7.711474372101222,0.0,0.025975485941722196,0.0,0.0,2,2,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
3,5.163642463221435,2,4.8346933442663405,7,6.022478600637151,0.0,0.017125249257366807,0.0,0.0,1,1,1,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True
2,2.772588722239781,0,0.0,38,7.5400726085113225,0.003696862176529094,0.023530497596240627,2.609898209640115,0.0,4,1,1,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
1,4.210645017918261,0,0.0,39,6.409132672442605,0.01566611705528024,0.026402745576597744,0.0,0.0,2,2,1,4,0,False,False,False,True,False,False,False,False,False,False,False,False,True
5,3.7932394694381792,0,0.0,32,8.046407033995177,0.009216654848043274,0.03609975089781892,3.3158391828746536,0.0,2,4,4,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,7,5.502278098445473,0.0,0.028170877383362988,0.0,0.0,2,2,1,13,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,7,7.14018887746764,0.055569851019675626,0.10178269418091007,0.0,0.8,2,4,5,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,6,1.6094379124341003,0.1335313927495226,0.145953912499623,0.0,0.6,3,2,1,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,9,0.0,0.18232155679395465,0.18232155679395465,0.0,0.8,2,2,4,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,4.377014092850337,0,0.0,5,6.61445746774472,0.0,0.0,0.0,0.0,2,2,1,4,0,False,False,False,False,False,False,False,False,False,True,True,False,False
6,6.109802984056065,0,0.0,29,6.658470931506367,0.013698843915985028,0.023851215788509874,0.0,0.0,3,2,5,3,1,False,False,False,False,False,False,True,False,False,False,False,False,True
8,5.233778845410465,0,0.0,57,7.563253748266143,0.004987541511039074,0.017348638334613004,3.1952140807502962,0.0,2,2,3,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
6,4.818667360250496,0,0.0,7,5.172754143572691,0.0,0.018018505324106884,0.0,0.0,2,5,5,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,2,5.958424693029782,36,7.384572979622101,0.0,0.009280114228965882,2.602930899312942,0.0,2,2,3,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,8,5.1029105702054265,0.09531017980432487,0.11778303565638346,0.0,0.0,3,2,1,10,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,15,5.644521010484737,0.0,0.001921230254669311,4.074562476464942,0.0,2,4,1,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
5,4.253245844760563,1,0.0,5,4.962844630259907,0.0,0.021978906501383937,0.0,0.0,2,2,3,2,0,False,False,False,False,False,True,False,False,False,False,True,False,False
7,4.084574770682397,0,0.0,22,6.951373360485287,0.01418463471026629,0.047655734280432016,0.0,0.0,2,2,3,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0,0.0,31,7.926106086047439,0.0,0.00687287956173464,3.9829992222514568,0.0,8,13,9,20,0,False,False,False,False,False,False,False,True,False,False,False,True,False
